Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,36.869998931884766,36.939998626708984,36.27000045776367,36.810001373291016,35.42396545410156,33565700
2021-01-05,36.720001220703125,37.369998931884766,36.599998474121094,37.189998626708984,35.78965377807617,29909400
2021-01-06,36.83000183105469,37.47999954223633,36.77000045776367,36.869998931884766,35.4817008972168,34962500
2021-01-07,37.040000915527344,37.150001525878906,36.66999816894531,37.060001373291016,35.664546966552734,27809500
2021-01-08,37.15999984741211,37.529998779296875,36.900001525878906,37.130001068115234,35.731910705566406,33462400
2021-01-11,37.220001220703125,37.83000183105469,37.150001525878906,37.77000045776367,36.34781265258789,47286900
2021-01-12,37.70000076293945,37.790000915527344,36.81999969482422,37.18000030517578,35.780029296875,47831100
2021-01-13,37.0,37.16999816894531,36.63999938964844,36.86000061035156,35.472076416015625,31027900
2021-01-14,36.779998779296875,36.959999084472656,36.61000061035156,36.75,35.36621856689453,30272000
2021-01-15,36.68000030517578,36.779998779296875,36.400001525878906,36.70000076293945,35.31809997558594,34287800
2021-01-19,36.7599983215332,37.0,36.619998931884766,36.72999954223633,35.34697341918945,33451300
2021-01-20,36.790000915527344,36.810001373291016,36.459999084472656,36.5,35.125633239746094,35400100
2021-01-21,36.38999938964844,36.59000015258789,36.150001525878906,36.47999954223633,35.10638427734375,33829700
2021-01-22,36.31999969482422,36.83000183105469,36.25,36.54999923706055,35.17375183105469,26271200
2021-01-25,36.54999923706055,37.290000915527344,36.31999969482422,37.279998779296875,35.87626266479492,31728500
2021-01-26,37.27000045776367,37.599998474121094,37.15999984741211,37.310001373291016,35.90513229370117,27718700
2021-01-27,36.9900016784668,37.040000915527344,36.16999816894531,36.2400016784668,34.87542724609375,50561200
2021-01-28,35.95000076293945,36.33000183105469,35.84000015258789,35.86000061035156,34.885154724121094,39466700
2021-01-29,36.880001068115234,36.880001068115234,35.619998931884766,35.900001525878906,34.92406463623047,60251900
2021-02-01,35.93000030517578,36.189998626708984,35.720001220703125,35.79999923706055,34.826786041259766,40395800
2021-02-02,35.7599983215332,35.779998779296875,34.27000045776367,34.9900016784668,34.0388069152832,84062400
2021-02-03,34.9900016784668,35.290000915527344,34.779998779296875,34.84000015258789,33.89288330078125,38524200
2021-02-04,34.810001373291016,35.08000183105469,34.70000076293945,34.88999938964844,33.94152069091797,34284900
2021-02-05,34.91999816894531,35.08000183105469,34.779998779296875,34.91999816894531,33.970703125,31749600
2021-02-08,34.959999084472656,35.0099983215332,34.7400016784668,34.81999969482422,33.8734245300293,31633900
2021-02-09,34.79999923706055,35.060001373291016,34.7599983215332,34.970001220703125,34.019351959228516,30170200
2021-02-10,35.0,35.08000183105469,34.70000076293945,34.7400016784668,33.79560470581055,29039900
2021-02-11,34.79999923706055,34.810001373291016,34.279998779296875,34.43000030517578,33.494022369384766,30885200
2021-02-12,34.439998626708984,34.95000076293945,34.36000061035156,34.720001220703125,33.77614212036133,25578600
2021-02-16,34.849998474121094,34.86000061035156,34.560001373291016,34.689998626708984,33.74695587158203,28730300
2021-02-17,34.56999969482422,35.0,34.459999084472656,34.88999938964844,33.94152069091797,26389400
2021-02-18,34.779998779296875,34.880001068115234,34.52000045776367,34.560001373291016,33.62049102783203,24052500
2021-02-19,34.65999984741211,34.68000030517578,34.400001525878906,34.439998626708984,33.503753662109375,28145300
2021-02-22,34.33000183105469,34.369998931884766,34.040000915527344,34.2599983215332,33.328643798828125,34322500
2021-02-23,34.0,34.189998626708984,33.68000030517578,33.90999984741211,32.988162994384766,37624200
2021-02-24,33.869998931884766,34.04999923706055,33.66999816894531,33.75,32.83251190185547,30686100
2021-02-25,33.81999969482422,34.11000061035156,33.540000915527344,33.81999969482422,32.900611877441406,37506100
2021-02-26,33.84000015258789,33.900001525878906,33.36000061035156,33.4900016784668,32.57958221435547,41462800
2021-03-01,33.59000015258789,33.93000030517578,33.5099983215332,33.689998626708984,32.774139404296875,30407800
2021-03-02,33.68000030517578,33.88999938964844,33.5,33.5099983215332,32.599037170410156,27670400
2021-03-03,33.5099983215332,34.45000076293945,33.439998626708984,34.38999938964844,33.45511245727539,46020200
2021-03-04,34.2599983215332,35.09000015258789,33.84000015258789,34.20000076293945,33.2702751159668,45449600
2021-03-05,34.290000915527344,34.54999923706055,33.959999084472656,34.38999938964844,33.45511245727539,30589900
2021-03-08,34.47999954223633,34.869998931884766,34.33000183105469,34.349998474121094,33.416202545166016,24352300
2021-03-09,34.540000915527344,34.849998474121094,34.439998626708984,34.45000076293945,33.513484954833984,25167100
2021-03-10,34.63999938964844,35.13999938964844,34.52000045776367,34.93000030517578,33.98043441772461,33501800
2021-03-11,35.06999969482422,35.119998931884766,34.65999984741211,34.709999084472656,33.766414642333984,24557900
2021-03-12,34.560001373291016,34.97999954223633,34.5099983215332,34.939998626708984,33.99016189575195,16342400
2021-03-15,35.0099983215332,35.43000030517578,34.959999084472656,35.40999984741211,34.447383880615234,21896100
2021-03-16,35.470001220703125,35.86000061035156,35.310001373291016,35.83000183105469,34.85597229003906,25022400
