Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,180.14999389648438,181.6999969482422,178.97999572753906,181.67999267578125,173.470947265625,1257500
2020-01-03,178.7100067138672,180.07000732421875,177.50999450683594,179.11000061035156,171.01707458496094,1400800
2020-01-06,178.0399932861328,178.58999633789062,176.8000030517578,178.5399932861328,170.47283935546875,1587300
2020-01-07,177.66000366210938,178.38999938964844,176.19000244140625,177.80999755859375,169.77581787109375,1144100
2020-01-08,178.25999450683594,179.4600067138672,177.39999389648438,178.74000549316406,170.66380310058594,1168400
2020-01-09,179.4499969482422,179.8000030517578,178.11000061035156,179.6300048828125,171.51356506347656,1264400
2020-01-10,179.50999450683594,180.66000366210938,178.00999450683594,178.24000549316406,170.1864013671875,1157500
2020-01-13,178.58999633789062,179.8699951171875,178.1999969482422,179.82000732421875,171.69500732421875,698500
2020-01-14,179.6999969482422,180.3300018310547,178.2100067138672,178.63999938964844,170.5683135986328,1127000
2020-01-15,178.41000366210938,179.2899932861328,177.02000427246094,178.41000366210938,170.3487091064453,1262200
2020-01-16,179.52999877929688,180.0,178.36000061035156,179.7899932861328,171.6663818359375,1104200
2020-01-17,180.13999938964844,180.72000122070312,179.1300048828125,180.42999267578125,172.27743530273438,2144900
2020-01-21,179.22000122070312,179.72000122070312,177.4199981689453,177.8800048828125,169.84268188476562,1175900
2020-01-22,179.08999633789062,179.42999267578125,176.97999572753906,177.50999450683594,169.48941040039062,1151000
2020-01-23,176.3699951171875,179.77999877929688,175.0500030517578,179.60000610351562,171.48497009277344,1431600
2020-01-24,180.0,180.0,175.25999450683594,176.3000030517578,168.3340606689453,1093800
2020-01-27,173.02000427246094,174.74000549316406,170.3800048828125,173.3699951171875,165.5364532470703,1226300
2020-01-28,174.22000122070312,176.77000427246094,172.9199981689453,175.86000061035156,167.91392517089844,1138400
2020-01-29,176.82000732421875,177.97999572753906,175.3000030517578,175.80999755859375,167.86618041992188,1228200
2020-01-30,173.97000122070312,177.99000549316406,173.9199981689453,177.89999389648438,169.86175537109375,1647600
2020-01-31,177.89999389648438,179.47000122070312,174.89999389648438,174.97999572753906,167.0736846923828,3070500
2020-02-03,175.5800018310547,180.14999389648438,174.5800018310547,176.4600067138672,168.48684692382812,1898000
2020-02-04,179.3699951171875,182.69000244140625,178.77999877929688,182.02999877929688,173.8051300048828,1178200
2020-02-05,184.8000030517578,185.75999450683594,183.5399932861328,185.75999450683594,177.36660766601562,1584700
2020-02-06,186.13999938964844,186.49000549316406,184.4499969482422,186.07000732421875,177.66261291503906,1073000
2020-02-07,184.67999267578125,185.24000549316406,182.94000244140625,183.5399932861328,175.24693298339844,996600
2020-02-10,183.05999755859375,183.9600067138672,182.19000244140625,183.83999633789062,175.53335571289062,908500
2020-02-11,184.7899932861328,187.6999969482422,184.5500030517578,187.1300048828125,178.6747283935547,1027000
2020-02-12,187.75999450683594,190.0500030517578,187.16000366210938,189.6699981689453,181.09994506835938,979100
2020-02-13,188.6300048828125,189.61000061035156,187.8800048828125,189.07000732421875,180.5270538330078,659200
2020-02-14,189.0,189.0,186.11000061035156,187.86000061035156,179.37171936035156,765100
2020-02-18,187.5,187.5399932861328,185.27000427246094,186.47999572753906,178.05406188964844,778700
2020-02-19,186.9199981689453,188.19000244140625,186.27000427246094,187.52999877929688,179.05662536621094,974100
2020-02-20,187.22000122070312,190.85000610351562,187.08999633789062,190.0,181.4150390625,1047000
2020-02-21,188.75999450683594,189.89999389648438,188.13999938964844,189.5800018310547,181.01402282714844,1133800
2020-02-24,183.7899932861328,185.22000122070312,181.97000122070312,183.05999755859375,174.7886199951172,1656200
2020-02-25,184.02000427246094,184.22999572753906,176.6199951171875,177.58999633789062,169.56576538085938,1871700
2020-02-26,179.52999877929688,180.0,175.67999267578125,175.99000549316406,168.0380859375,1673100
2020-02-27,172.25,176.97000122070312,169.63999938964844,170.1300048828125,162.44284057617188,2031000
2020-02-28,163.85000610351562,167.9199981689453,162.38999938964844,167.77999877929688,160.19903564453125,2842000
2020-03-02,168.9199981689453,173.7899932861328,164.9600067138672,173.27999877929688,165.45050048828125,1950800
2020-03-03,172.97000122070312,177.52999877929688,168.16000366210938,168.86000061035156,161.230224609375,1978300
2020-03-04,171.66000366210938,177.55999755859375,170.36000061035156,177.39999389648438,169.38433837890625,1722900
2020-03-05,171.55999755859375,173.27999877929688,166.74000549316406,167.7100067138672,160.1322021484375,2368700
2020-03-06,162.7100067138672,166.8300018310547,160.8800048828125,164.11000061035156,156.69485473632812,2953000
2020-03-09,151.66000366210938,158.3699951171875,150.0,154.52000427246094,147.5381622314453,3172300
2020-03-10,160.0399932861328,165.0800018310547,154.86000061035156,164.6199951171875,157.18179321289062,1957800
2020-03-11,159.17999267578125,162.6300048828125,156.5800018310547,158.42999267578125,151.271484375,2290200
2020-03-12,148.0,151.77999877929688,139.49000549316406,140.19000244140625,133.85568237304688,3807900
2020-03-13,147.02000427246094,156.4499969482422,143.3000030517578,156.4499969482422,149.38095092773438,2994200
2020-03-16,139.27000427246094,165.3000030517578,139.27000427246094,149.22000122070312,142.47764587402344,3752300
2020-03-17,152.05999755859375,159.9600067138672,149.69000244140625,159.5,152.29315185546875,2965600
2020-03-18,149.14999389648438,153.2100067138672,134.5800018310547,141.75999450683594,135.35470581054688,3671500
2020-03-19,140.1699981689453,140.69000244140625,131.3800048828125,136.3300018310547,130.1700439453125,2662700
2020-03-20,138.8699951171875,138.8699951171875,123.88999938964844,125.77999877929688,120.09675598144531,2794200
2020-03-23,122.12000274658203,125.37999725341797,115.94000244140625,118.08999633789062,112.75422668457031,2777000
2020-03-24,122.56999969482422,138.82000732421875,122.27999877929688,137.6999969482422,131.4781494140625,3077700
2020-03-25,138.0500030517578,149.89999389648438,137.60000610351562,143.52999877929688,137.04473876953125,3272400
2020-03-26,147.5800018310547,151.77999877929688,142.8800048828125,150.49000549316406,143.6902618408203,2097900
2020-03-27,142.72000122070312,148.52000427246094,139.14999389648438,143.3000030517578,136.82513427734375,1818300
2020-03-30,141.80999755859375,145.36000061035156,138.39999389648438,142.35000610351562,136.94058227539062,2262800
2020-03-31,140.0500030517578,145.42999267578125,138.85000610351562,142.1199951171875,136.71929931640625,3034500
2020-04-01,135.3800048828125,137.8300018310547,133.22999572753906,137.27000427246094,132.05361938476562,1962800
2020-04-02,136.9199981689453,142.47999572753906,135.85000610351562,141.60000610351562,136.21905517578125,1428800
2020-04-03,141.85000610351562,144.0,137.63999938964844,140.41000366210938,135.0742950439453,1503500
2020-04-06,147.77000427246094,152.25,145.9499969482422,151.0399932861328,145.30032348632812,2138300
