Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,140.6699981689453,142.5800018310547,139.49000549316406,142.38999938964844,140.051025390625,832900
2020-01-03,140.19000244140625,143.0500030517578,140.19000244140625,142.8699951171875,140.5231475830078,710600
2020-01-06,142.11000061035156,143.52999877929688,141.7100067138672,143.47999572753906,141.1231231689453,729200
2020-01-07,143.5800018310547,143.80999755859375,142.36000061035156,143.2100067138672,140.8575897216797,578100
2020-01-08,143.55999755859375,147.24000549316406,143.50999450683594,146.27999877929688,143.87710571289062,1165600
2020-01-09,147.0800018310547,148.25999450683594,146.5500030517578,147.97999572753906,145.54922485351562,703100
2020-01-10,148.30999755859375,148.30999755859375,146.47999572753906,146.72000122070312,144.3098907470703,591200
2020-01-13,146.80999755859375,148.85000610351562,146.80999755859375,148.58999633789062,146.14918518066406,571300
2020-01-14,148.25,148.7100067138672,147.11000061035156,147.17999267578125,144.76234436035156,662900
2020-01-15,147.24000549316406,150.1699981689453,146.72999572753906,149.77000427246094,147.30978393554688,681100
2020-01-16,150.80999755859375,151.17999267578125,149.39999389648438,151.02000427246094,148.5392608642578,560900
2020-01-17,151.4199981689453,153.6199951171875,150.4600067138672,153.02999877929688,150.51625061035156,836700
2020-01-21,152.52999877929688,154.47999572753906,151.75999450683594,154.33999633789062,151.80471801757812,910000
2020-01-22,154.67999267578125,155.42999267578125,153.72000122070312,154.75,152.20797729492188,678100
2020-01-23,154.08999633789062,155.0399932861328,152.6300048828125,154.9499969482422,152.40469360351562,474000
2020-01-24,155.32000732421875,155.39999389648438,153.1999969482422,154.00999450683594,151.48011779785156,589000
2020-01-27,151.6199951171875,153.50999450683594,150.39999389648438,153.02999877929688,150.51625061035156,476900
2020-01-28,153.55999755859375,155.25,153.02999877929688,154.64999389648438,152.10963439941406,1033400
2020-01-29,155.25,155.6999969482422,154.0399932861328,154.4199981689453,151.8834228515625,487800
2020-01-30,153.30999755859375,154.19000244140625,151.00999450683594,152.72999572753906,150.22116088867188,760000
2020-01-31,151.6199951171875,152.44000244140625,148.97999572753906,149.89999389648438,147.43763732910156,751400
